colorterm	term	force_color	tty_compatible	no_color	isatty	forced	is_terminal	is_dumb	color_system	no_color_flag
'24bit'	'screen-256color'	''	'1'	'1'	True	True	True	False	truecolor	True
'24bit'	'screen-256color'	''	'1'	'1'	False	False	True	False	truecolor	True
'24bit'	'screen-256color'	''	'1'	'1'	False	True	True	False	truecolor	True
'24bit'	'screen-256color'	'1'	-	-	True	False	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	-	-	True	True	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	-	-	False	False	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	-	-	False	True	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	-	''	True	False	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	-	''	True	True	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	-	''	False	False	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	-	''	False	True	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	-	'1'	True	False	True	False	truecolor	True
'24bit'	'screen-256color'	'1'	-	'1'	True	True	True	False	truecolor	True
'24bit'	'screen-256color'	'1'	-	'1'	False	False	True	False	truecolor	True
'24bit'	'screen-256color'	'1'	-	'1'	False	True	True	False	truecolor	True
'24bit'	'screen-256color'	'1'	''	-	True	False	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	''	-	True	True	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	''	-	False	False	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	''	-	False	True	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	''	''	True	False	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	''	''	True	True	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	''	''	False	False	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	''	''	False	True	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	''	'1'	True	False	True	False	truecolor	True
'24bit'	'screen-256color'	'1'	''	'1'	True	True	True	False	truecolor	True
'24bit'	'screen-256color'	'1'	''	'1'	False	False	True	False	truecolor	True
'24bit'	'screen-256color'	'1'	''	'1'	False	True	True	False	truecolor	True
'24bit'	'screen-256color'	'1'	'0'	-	True	False	False	False	None	False
'24bit'	'screen-256color'	'1'	'0'	-	True	True	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	'0'	-	False	False	False	False	None	False
'24bit'	'screen-256color'	'1'	'0'	-	False	True	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	'0'	''	True	False	False	False	None	False
'24bit'	'screen-256color'	'1'	'0'	''	True	True	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	'0'	''	False	False	False	False	None	False
'24bit'	'screen-256color'	'1'	'0'	''	False	True	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	'0'	'1'	True	False	False	False	None	True
'24bit'	'screen-256color'	'1'	'0'	'1'	True	True	True	False	truecolor	True
'24bit'	'screen-256color'	'1'	'0'	'1'	False	False	False	False	None	True
'24bit'	'screen-256color'	'1'	'0'	'1'	False	True	True	False	truecolor	True
'24bit'	'screen-256color'	'1'	'1'	-	True	False	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	'1'	-	True	True	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	'1'	-	False	False	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	'1'	-	False	True	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	'1'	''	True	False	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	'1'	''	True	True	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	'1'	''	False	False	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	'1'	''	False	True	True	False	truecolor	False
'24bit'	'screen-256color'	'1'	'1'	'1'	True	False	True	False	truecolor	True
'24bit'	'screen-256color'	'1'	'1'	'1'	True	True	True	False	truecolor	True
'24bit'	'screen-256color'	'1'	'1'	'1'	False	False	True	False	truecolor	True
'24bit'	'screen-256color'	'1'	'1'	'1'	False	True	True	False	truecolor	True
'24bit'	'screen-256color'	'0'	-	-	True	False	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	-	-	True	True	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	-	-	False	False	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	-	-	False	True	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	-	''	True	False	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	-	''	True	True	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	-	''	False	False	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	-	''	False	True	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	-	'1'	True	False	True	False	truecolor	True
'24bit'	'screen-256color'	'0'	-	'1'	True	True	True	False	truecolor	True
'24bit'	'screen-256color'	'0'	-	'1'	False	False	True	False	truecolor	True
'24bit'	'screen-256color'	'0'	-	'1'	False	True	True	False	truecolor	True
'24bit'	'screen-256color'	'0'	''	-	True	False	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	''	-	True	True	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	''	-	False	False	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	''	-	False	True	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	''	''	True	False	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	''	''	True	True	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	''	''	False	False	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	''	''	False	True	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	''	'1'	True	False	True	False	truecolor	True
'24bit'	'screen-256color'	'0'	''	'1'	True	True	True	False	truecolor	True
'24bit'	'screen-256color'	'0'	''	'1'	False	False	True	False	truecolor	True
'24bit'	'screen-256color'	'0'	''	'1'	False	True	True	False	truecolor	True
'24bit'	'screen-256color'	'0'	'0'	-	True	False	False	False	None	False
'24bit'	'screen-256color'	'0'	'0'	-	True	True	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	'0'	-	False	False	False	False	None	False
'24bit'	'screen-256color'	'0'	'0'	-	False	True	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	'0'	''	True	False	False	False	None	False
'24bit'	'screen-256color'	'0'	'0'	''	True	True	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	'0'	''	False	False	False	False	None	False
'24bit'	'screen-256color'	'0'	'0'	''	False	True	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	'0'	'1'	True	False	False	False	None	True
'24bit'	'screen-256color'	'0'	'0'	'1'	True	True	True	False	truecolor	True
'24bit'	'screen-256color'	'0'	'0'	'1'	False	False	False	False	None	True
'24bit'	'screen-256color'	'0'	'0'	'1'	False	True	True	False	truecolor	True
'24bit'	'screen-256color'	'0'	'1'	-	True	False	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	'1'	-	True	True	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	'1'	-	False	False	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	'1'	-	False	True	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	'1'	''	True	False	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	'1'	''	True	True	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	'1'	''	False	False	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	'1'	''	False	True	True	False	truecolor	False
'24bit'	'screen-256color'	'0'	'1'	'1'	True	False	True	False	truecolor	True
'24bit'	'screen-256color'	'0'	'1'	'1'	True	True	True	False	truecolor	True
'24bit'	'screen-256color'	'0'	'1'	'1'	False	False	True	False	truecolor	True
'24bit'	'screen-256color'	'0'	'1'	'1'	False	True	True	False	truecolor	True
'TrueColor'	-	-	-	-	True	False	True	False	truecolor	False
'TrueColor'	-	-	-	-	True	True	True	False	truecolor	False
'TrueColor'	-	-	-	-	False	False	False	False	None	False
'TrueColor'	-	-	-	-	False	True	True	False	truecolor	False
'TrueColor'	-	-	-	''	True	False	True	False	truecolor	False
'TrueColor'	-	-	-	''	True	True	True	False	truecolor	False
'TrueColor'	-	-	-	''	False	False	False	False	None	False
'TrueColor'	-	-	-	''	False	True	True	False	truecolor	False
'TrueColor'	-	-	-	'1'	True	False	True	False	truecolor	True
'TrueColor'	-	-	-	'1'	True	True	True	False	truecolor	True
'TrueColor'	-	-	-	'1'	False	False	False	False	None	True
'TrueColor'	-	-	-	'1'	False	True	True	False	truecolor	True
'TrueColor'	-	-	''	-	True	False	True	False	truecolor	False
'TrueColor'	-	-	''	-	True	True	True	False	truecolor	False
'TrueColor'	-	-	''	-	False	False	False	False	None	False
'TrueColor'	-	-	''	-	False	True	True	False	truecolor	False
'TrueColor'	-	-	''	''	True	False	True	False	truecolor	False
'TrueColor'	-	-	''	''	True	True	True	False	truecolor	False
'TrueColor'	-	-	''	''	False	False	False	False	None	False
'TrueColor'	-	-	''	''	False	True	True	False	truecolor	False
'TrueColor'	-	-	''	'1'	True	False	True	False	truecolor	True
'TrueColor'	-	-	''	'1'	True	True	True	False	truecolor	True
'TrueColor'	-	-	''	'1'	False	False	False	False	None	True
'TrueColor'	-	-	''	'1'	False	True	True	False	truecolor	True
'TrueColor'	-	-	'0'	-	True	False	False	False	None	False
'TrueColor'	-	-	'0'	-	True	True	True	False	truecolor	False
'TrueColor'	-	-	'0'	-	False	False	False	False	None	False
'TrueColor'	-	-	'0'	-	False	True	True	False	truecolor	False
'TrueColor'	-	-	'0'	''	True	False	False	False	None	False
'TrueColor'	-	-	'0'	''	True	True	True	False	truecolor	False
'TrueColor'	-	-	'0'	''	False	False	False	False	None	False
'TrueColor'	-	-	'0'	''	False	True	True	False	truecolor	False
'TrueColor'	-	-	'0'	'1'	True	False	False	False	None	True
'TrueColor'	-	-	'0'	'1'	True	True	True	False	truecolor	True
'TrueColor'	-	-	'0'	'1'	False	False	False	False	None	True
'TrueColor'	-	-	'0'	'1'	False	True	True	False	truecolor	True
'TrueColor'	-	-	'1'	-	True	False	True	False	truecolor	False
'TrueColor'	-	-	'1'	-	True	True	True	False	truecolor	False
'TrueColor'	-	-	'1'	-	False	False	True	False	truecolor	False
'TrueColor'	-	-	'1'	-	False	True	True	False	truecolor	False
'TrueColor'	-	-	'1'	''	True	False	True	False	truecolor	False
'TrueColor'	-	-	'1'	''	True	True	True	False	truecolor	False
'TrueColor'	-	-	'1'	''	False	False	True	False	truecolor	False
'TrueColor'	-	-	'1'	''	False	True	True	False	truecolor	False
'TrueColor'	-	-	'1'	'1'	True	False	True	False	truecolor	True
'TrueColor'	-	-	'1'	'1'	True	True	True	False	truecolor	True
'TrueColor'	-	-	'1'	'1'	False	False	True	False	truecolor	True
'TrueColor'	-	-	'1'	'1'	False	True	True	False	truecolor	True
'TrueColor'	-	''	-	-	True	False	False	False	None	False
'TrueColor'	-	''	-	-	True	True	True	False	truecolor	False
'TrueColor'	-	''	-	-	False	False	False	False	None	False
'TrueColor'	-	''	-	-	False	True	True	False	truecolor	False
'TrueColor'	-	''	-	''	True	False	False	False	None	False
'TrueColor'	-	''	-	''	True	True	True	False	truecolor	False
'TrueColor'	-	''	-	''	False	False	False	False	None	False
'TrueColor'	-	''	-	''	False	True	True	False	truecolor	False
'TrueColor'	-	''	-	'1'	True	False	False	False	None	True
'TrueColor'	-	''	-	'1'	True	True	True	False	truecolor	True
'TrueColor'	-	''	-	'1'	False	False	False	False	None	True
'TrueColor'	-	''	-	'1'	False	True	True	False	truecolor	True
'TrueColor'	-	''	''	-	True	False	False	False	None	False
'TrueColor'	-	''	''	-	True	True	True	False	truecolor	False
'TrueColor'	-	''	''	-	False	False	False	False	None	False
'TrueColor'	-	''	''	-	False	True	True	False	truecolor	False
'TrueColor'	-	''	''	''	True	False	False	False	None	False
'TrueColor'	-	''	''	''	True	True	True	False	truecolor	False
'TrueColor'	-	''	''	''	False	False	False	False	None	False
'TrueColor'	-	''	''	''	False	True	True	False	truecolor	False
'TrueColor'	-	''	''	'1'	True	False	False	False	None	True
'TrueColor'	-	''	''	'1'	True	True	True	False	truecolor	True
'TrueColor'	-	''	''	'1'	False	False	False	False	None	True
'TrueColor'	-	''	''	'1'	False	True	True	False	truecolor	True
'TrueColor'	-	''	'0'	-	True	False	False	False	None	False
'TrueColor'	-	''	'0'	-	True	True	True	False	truecolor	False
'TrueColor'	-	''	'0'	-	False	False	False	False	None	False
'TrueColor'	-	''	'0'	-	False	True	True	False	truecolor	False
'TrueColor'	-	''	'0'	''	True	False	False	False	None	False
'TrueColor'	-	''	'0'	''	True	True	True	False	truecolor	False
'TrueColor'	-	''	'0'	''	False	False	False	False	None	False
'TrueColor'	-	''	'0'	''	False	True	True	False	truecolor	False
'TrueColor'	-	''	'0'	'1'	True	False	False	False	None	True
'TrueColor'	-	''	'0'	'1'	True	True	True	False	truecolor	True
'TrueColor'	-	''	'0'	'1'	False	False	False	False	None	True
'TrueColor'	-	''	'0'	'1'	False	True	True	False	truecolor	True
'TrueColor'	-	''	'1'	-	True	False	True	False	truecolor	False
'TrueColor'	-	''	'1'	-	True	True	True	False	truecolor	False
'TrueColor'	-	''	'1'	-	False	False	True	False	truecolor	False
'TrueColor'	-	''	'1'	-	False	True	True	False	truecolor	False
'TrueColor'	-	''	'1'	''	True	False	True	False	truecolor	False
'TrueColor'	-	''	'1'	''	True	True	True	False	truecolor	False
'TrueColor'	-	''	'1'	''	False	False	True	False	truecolor	False
'TrueColor'	-	''	'1'	''	False	True	True	False	truecolor	False
'TrueColor'	-	''	'1'	'1'	True	False	True	False	truecolor	True
'TrueColor'	-	''	'1'	'1'	True	True	True	False	truecolor	True
'TrueColor'	-	''	'1'	'1'	False	False	True	False	truecolor	True
'TrueColor'	-	''	'1'	'1'	False	True	True	False	truecolor	True
'TrueColor'	-	'1'	-	-	True	False	True	False	truecolor	False
'TrueColor'	-	'1'	-	-	True	True	True	False	truecolor	False
'TrueColor'	-	'1'	-	-	False	False	True	False	truecolor	False
'TrueColor'	-	'1'	-	-	False	True	True	False	truecolor	False
'TrueColor'	-	'1'	-	''	True	False	True	False	truecolor	False
'TrueColor'	-	'1'	-	''	True	True	True	False	truecolor	False
'TrueColor'	-	'1'	-	''	False	False	True	False	truecolor	False
'TrueColor'	-	'1'	-	''	False	True	True	False	truecolor	False
'TrueColor'	-	'1'	-	'1'	True	False	True	False	truecolor	True
'TrueColor'	-	'1'	-	'1'	True	True	True	False	truecolor	True
'TrueColor'	-	'1'	-	'1'	False	False	True	False	truecolor	True
'TrueColor'	-	'1'	-	'1'	False	True	True	False	truecolor	True
'TrueColor'	-	'1'	''	-	True	False	True	False	truecolor	False
'TrueColor'	-	'1'	''	-	True	True	True	False	truecolor	False
'TrueColor'	-	'1'	''	-	False	False	True	False	truecolor	False
'TrueColor'	-	'1'	''	-	False	True	True	False	truecolor	False
'TrueColor'	-	'1'	''	''	True	False	True	False	truecolor	False
'TrueColor'	-	'1'	''	''	True	True	True	False	truecolor	False
'TrueColor'	-	'1'	''	''	False	False	True	False	truecolor	False
'TrueColor'	-	'1'	''	''	False	True	True	False	truecolor	False
'TrueColor'	-	'1'	''	'1'	True	False	True	False	truecolor	True
'TrueColor'	-	'1'	''	'1'	True	True	True	False	truecolor	True
'TrueColor'	-	'1'	''	'1'	False	False	True	False	truecolor	True
'TrueColor'	-	'1'	''	'1'	False	True	True	False	truecolor	True
'TrueColor'	-	'1'	'0'	-	True	False	False	False	None	False
'TrueColor'	-	'1'	'0'	-	True	True	True	False	truecolor	False
'TrueColor'	-	'1'	'0'	-	False	False	False	False	None	False
'TrueColor'	-	'1'	'0'	-	False	True	True	False	truecolor	False
'TrueColor'	-	'1'	'0'	''	True	False	False	False	None	False
'TrueColor'	-	'1'	'0'	''	True	True	True	False	truecolor	False
'TrueColor'	-	'1'	'0'	''	False	False	False	False	None	False
'TrueColor'	-	'1'	'0'	''	False	True	True	False	truecolor	False
'TrueColor'	-	'1'	'0'	'1'	True	False	False	False	None	True
'TrueColor'	-	'1'	'0'	'1'	True	True	True	False	truecolor	True
'TrueColor'	-	'1'	'0'	'1'	False	False	False	False	None	True
'TrueColor'	-	'1'	'0'	'1'	False	True	True	False	truecolor	True
'TrueColor'	-	'1'	'1'	-	True	False	True	False	truecolor	False
'TrueColor'	-	'1'	'1'	-	True	True	True	False	truecolor	False
'TrueColor'	-	'1'	'1'	-	False	False	True	False	truecolor	False
'TrueColor'	-	'1'	'1'	-	False	True	True	False	truecolor	False
'TrueColor'	-	'1'	'1'	''	True	False	True	False	truecolor	False
'TrueColor'	-	'1'	'1'	''	True	True	True	False	truecolor	False
'TrueColor'	-	'1'	'1'	''	False	False	True	False	truecolor	False
'TrueColor'	-	'1'	'1'	''	False	True	True	False	truecolor	False
'TrueColor'	-	'1'	'1'	'1'	True	False	True	False	truecolor	True
'TrueColor'	-	'1'	'1'	'1'	True	True	True	False	truecolor	True
'TrueColor'	-	'1'	'1'	'1'	False	False	True	False	truecolor	True
'TrueColor'	-	'1'	'1'	'1'	False	True	True	False	truecolor	True
'TrueColor'	-	'0'	-	-	True	False	True	False	truecolor	False
'TrueColor'	-	'0'	-	-	True	True	True	False	truecolor	False
'TrueColor'	-	'0'	-	-	False	False	True	False	truecolor	False
'TrueColor'	-	'0'	-	-	False	True	True	False	truecolor	False
'TrueColor'	-	'0'	-	''	True	False	True	False	truecolor	False
'TrueColor'	-	'0'	-	''	True	True	True	False	truecolor	False
'TrueColor'	-	'0'	-	''	False	False	True	False	truecolor	False
'TrueColor'	-	'0'	-	''	False	True	True	False	truecolor	False
'TrueColor'	-	'0'	-	'1'	True	False	True	False	truecolor	True
'TrueColor'	-	'0'	-	'1'	True	True	True	False	truecolor	True
'TrueColor'	-	'0'	-	'1'	False	False	True	False	truecolor	True
'TrueColor'	-	'0'	-	'1'	False	True	True	False	truecolor	True
'TrueColor'	-	'0'	''	-	True	False	True	False	truecolor	False
'TrueColor'	-	'0'	''	-	True	True	True	False	truecolor	False
'TrueColor'	-	'0'	''	-	False	False	True	False	truecolor	False
'TrueColor'	-	'0'	''	-	False	True	True	False	truecolor	False
'TrueColor'	-	'0'	''	''	True	False	True	False	truecolor	False
'TrueColor'	-	'0'	''	''	True	True	True	False	truecolor	False
'TrueColor'	-	'0'	''	''	False	False	True	False	truecolor	False
'TrueColor'	-	'0'	''	''	False	True	True	False	truecolor	False
'TrueColor'	-	'0'	''	'1'	True	False	True	False	truecolor	True
'TrueColor'	-	'0'	''	'1'	True	True	True	False	truecolor	True
'TrueColor'	-	'0'	''	'1'	False	False	True	False	truecolor	True
'TrueColor'	-	'0'	''	'1'	False	True	True	False	truecolor	True
'TrueColor'	-	'0'	'0'	-	True	False	False	False	None	False
'TrueColor'	-	'0'	'0'	-	True	True	True	False	truecolor	False
'TrueColor'	-	'0'	'0'	-	False	False	False	False	None	False
'TrueColor'	-	'0'	'0'	-	False	True	True	False	truecolor	False
'TrueColor'	-	'0'	'0'	''	True	False	False	False	None	False
'TrueColor'	-	'0'	'0'	''	True	True	True	False	truecolor	False
'TrueColor'	-	'0'	'0'	''	False	False	False	False	None	False
'TrueColor'	-	'0'	'0'	''	False	True	True	False	truecolor	False
'TrueColor'	-	'0'	'0'	'1'	True	False	False	False	None	True
'TrueColor'	-	'0'	'0'	'1'	True	True	True	False	truecolor	True
'TrueColor'	-	'0'	'0'	'1'	False	False	False	False	None	True
'TrueColor'	-	'0'	'0'	'1'	False	True	True	False	truecolor	True
'TrueColor'	-	'0'	'1'	-	True	False	True	False	truecolor	False
'TrueColor'	-	'0'	'1'	-	True	True	True	False	truecolor	False
'TrueColor'	-	'0'	'1'	-	False	False	True	False	truecolor	False
'TrueColor'	-	'0'	'1'	-	False	True	True	False	truecolor	False
'TrueColor'	-	'0'	'1'	''	True	False	True	False	truecolor	False
'TrueColor'	-	'0'	'1'	''	True	True	True	False	truecolor	False
'TrueColor'	-	'0'	'1'	''	False	False	True	False	truecolor	False
'TrueColor'	-	'0'	'1'	''	False	True	True	False	truecolor	False
'TrueColor'	-	'0'	'1'	'1'	True	False	True	False	truecolor	True
'TrueColor'	-	'0'	'1'	'1'	True	True	True	False	truecolor	True
'TrueColor'	-	'0'	'1'	'1'	False	False	True	False	truecolor	True
'TrueColor'	-	'0'	'1'	'1'	False	True	True	False	truecolor	True
'TrueColor'	''	-	-	-	True	False	True	False	truecolor	False
'TrueColor'	''	-	-	-	True	True	True	False	truecolor	False
'TrueColor'	''	-	-	-	False	False	False	False	None	False
'TrueColor'	''	-	-	-	False	True	True	False	truecolor	False
'TrueColor'	''	-	-	''	True	False	True	False	truecolor	False
'TrueColor'	''	-	-	''	True	True	True	False	truecolor	False
'TrueColor'	''	-	-	''	False	False	False	False	None	False
'TrueColor'	''	-	-	''	False	True	True	False	truecolor	False
'TrueColor'	''	-	-	'1'	True	False	True	False	truecolor	True
